City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
265,Chumikan,RU,2021-09-22 22:46:51,54.7183,135.315,47.17,53,0,6.13
266,Sandy Bay,AU,2021-09-22 22:46:51,-42.913,147.3532,61.3,53,40,8.01
267,Muros,ES,2021-09-22 22:46:52,42.7762,-9.0603,65.23,72,1,13.73
268,Lata,PT,2021-09-22 22:46:52,40.1629,-8.3327,64.81,80,100,4.97
269,Portland,US,2021-09-22 22:45:01,45.5234,-122.6762,72.52,65,90,1.99
270,Sao Filipe,CV,2021-09-22 22:45:07,14.8961,-24.4956,78.93,81,22,6.73
271,Husavik,IS,2021-09-22 22:45:18,66.0449,-17.3389,39.11,82,92,9.55
272,Winnemucca,US,2021-09-22 22:45:41,40.973,-117.7357,84.25,14,20,5.75
273,Juba,SS,2021-09-22 22:46:53,4.8517,31.5825,72.34,80,40,3.2
274,Saint-Joseph,RE,2021-09-22 22:46:53,-21.3667,55.6167,64.78,80,34,9.19
275,Poum,NC,2021-09-22 22:46:53,-20.2333,164.0167,71.42,64,50,20.74
276,Kangaatsiaq,GL,2021-09-22 22:46:54,68.3065,-53.4641,29.73,73,90,9.35
277,La Asuncion,VE,2021-09-22 22:46:54,11.0333,-63.8628,89.33,58,33,12.66
278,Richards Bay,ZA,2021-09-22 22:46:55,-28.783,32.0377,58.64,78,0,7.02
279,Dori,BF,2021-09-22 22:46:55,14.0354,-0.0345,82.87,62,32,18.99
280,Lavrentiya,RU,2021-09-22 22:46:55,65.5833,-171.0,33.42,56,26,4.68
281,Sylvan Lake,CA,2021-09-22 22:46:56,52.3168,-114.0853,65.05,52,75,6.91
282,Nara,JP,2021-09-22 22:46:56,34.6851,135.8049,74.48,81,0,4.9
283,Tsabong,BW,2021-09-22 22:46:56,-26.0217,22.401,64.85,48,1,16.53
284,Aras,ES,2021-09-22 22:46:57,42.5617,-2.356,58.06,94,0,1.14
285,Suileng,CN,2021-09-22 22:46:57,47.25,127.0833,50.95,84,99,6.33
286,Teguise,ES,2021-09-22 22:46:57,29.0605,-13.564,68.22,73,20,5.75
287,Murray Bridge,AU,2021-09-22 22:46:58,-35.1167,139.2667,57.13,70,0,6.22
288,Vestmanna,FO,2021-09-22 22:46:58,62.1564,-7.1664,47.32,93,90,13.8
289,Ukiah,US,2021-09-22 22:45:04,39.1502,-123.2078,97.12,19,1,4.61
290,Kuvshinovo,RU,2021-09-22 22:46:58,57.0295,34.1725,39.58,99,100,3.74
291,Bull Savanna,JM,2021-09-22 22:46:59,17.8868,-77.5902,79.79,78,100,2.93
292,Ca Mau,VN,2021-09-22 22:46:59,9.1769,105.15,78.3,87,100,3.22
293,Nouadhibou,MR,2021-09-22 22:46:59,20.931,-17.0347,69.78,83,0,16.11
294,Darlowo,PL,2021-09-22 22:47:00,54.421,16.4107,54.28,88,30,15.28
295,Belinskiy,RU,2021-09-22 22:47:00,52.9647,43.4165,50.23,92,98,3.47
296,Liuzhou,CN,2021-09-22 22:47:00,24.3126,109.3892,76.87,89,100,0.65
297,Baruun-Urt,MN,2021-09-22 22:47:01,46.6806,113.2792,54.79,61,66,6.62
298,Camargo,MX,2021-09-22 22:47:01,27.6667,-105.1667,78.53,39,97,4.72
299,Bonnyville,CA,2021-09-22 22:45:06,54.2668,-110.735,66.83,41,100,10.4
300,Vardo,NO,2021-09-22 22:45:20,70.3705,31.1107,46.6,75,100,26.37
301,Dunedin,NZ,2021-09-22 22:47:02,-45.8742,170.5036,57.79,56,0,4.0
302,Tual,ID,2021-09-22 22:47:02,-5.6667,132.75,79.77,76,56,19.19
303,Singaparna,ID,2021-09-22 22:47:03,-7.3515,108.111,70.81,96,89,1.45
304,Tomatlan,MX,2021-09-22 22:47:03,19.9333,-105.25,85.3,73,96,3.76
305,Beloha,MG,2021-09-22 22:47:03,-25.1667,45.05,66.83,84,100,10.25
306,Kununurra,AU,2021-09-22 22:45:19,-15.7667,128.7333,71.58,14,40,13.8
307,Na Wa,TH,2021-09-22 22:47:04,17.4897,104.1006,72.95,95,86,4.92
308,Quelimane,MZ,2021-09-22 22:47:04,-17.8786,36.8883,69.75,88,20,4.61
309,Saulkrasti,LV,2021-09-22 22:47:04,57.2622,24.4147,41.79,84,28,1.36
310,Vila Do Maio,CV,2021-09-22 22:47:05,15.1333,-23.2167,79.59,81,71,10.47
311,Bambanglipuro,ID,2021-09-22 22:47:05,-7.95,110.2833,76.24,87,98,5.59
312,Teya,RU,2021-09-22 22:47:05,60.3778,92.6267,31.06,92,100,8.19
313,Lixourion,GR,2021-09-22 22:47:06,38.2019,20.4314,70.77,60,10,21.59
314,Aloleng,PH,2021-09-22 22:47:06,16.1307,119.7824,80.26,83,84,5.73
315,Alta Floresta,BR,2021-09-22 22:47:06,-9.8756,-56.0861,85.01,32,78,3.69
316,Boralday,KZ,2021-09-22 22:47:07,43.3578,76.8594,53.46,43,75,4.47
317,Caravelas,BR,2021-09-22 22:45:47,-17.7125,-39.2481,73.36,64,99,15.88
318,Ondjiva,AO,2021-09-22 22:47:07,-17.0667,15.7333,73.69,19,79,7.49
319,Atbasar,KZ,2021-09-22 22:47:08,51.8,68.3333,38.5,76,36,7.92
320,Muli,MV,2021-09-22 22:47:08,2.9167,73.5667,83.17,75,100,12.64
321,Abu Samrah,SY,2021-09-22 22:47:08,35.3029,37.1841,70.41,79,0,7.43
322,Lagunas,PE,2021-09-22 22:47:09,-5.2269,-75.6753,72.66,98,99,0.63
323,Acari,PE,2021-09-22 22:47:09,-15.4311,-74.6158,64.09,82,98,6.22
324,Eydhafushi,MV,2021-09-22 22:47:09,5.1033,73.0708,82.65,77,98,15.21
325,Gushikawa,JP,2021-09-22 22:47:10,26.3544,127.8686,83.43,97,1,4.61
326,Labuhan,ID,2021-09-22 22:44:45,-6.8844,112.2051,79.03,80,94,8.55
327,Praia Da Vitoria,PT,2021-09-22 22:47:10,38.7333,-27.0667,70.05,83,20,11.68
328,Lucapa,AO,2021-09-22 22:47:03,-8.4192,20.7447,72.27,45,41,2.91
329,Beringovskiy,RU,2021-09-22 22:47:11,63.05,179.3167,37.0,66,100,7.67
330,Saint-Augustin,CA,2021-09-22 22:44:54,51.226,-58.6502,58.12,82,62,13.33
331,Vittoria,IT,2021-09-22 22:47:11,36.9537,14.5332,73.44,88,12,1.14
332,Flinders,AU,2021-09-22 22:47:11,-34.5833,150.8552,62.2,70,3,1.99
333,Yichang,CN,2021-09-22 22:46:58,30.7144,111.2847,73.35,81,26,2.21
334,Honningsvag,NO,2021-09-22 22:47:12,70.9821,25.9704,47.73,85,97,21.43
335,Lumeje,AO,2021-09-22 22:47:12,-11.55,20.7833,71.76,18,93,3.36
336,Voh,NC,2021-09-22 22:47:13,-20.9667,164.7,73.81,56,53,11.03
337,Vila Velha,BR,2021-09-22 22:42:30,-20.3297,-40.2925,69.75,68,90,16.11
338,Muscatine,US,2021-09-22 22:47:13,41.4667,-91.1335,70.38,33,20,3.0
339,Geraldton,AU,2021-09-22 22:47:14,-28.7667,114.6,46.81,76,0,9.22
340,Dukat,RU,2021-09-22 22:47:14,62.55,155.55,41.14,75,64,2.73
341,Altay,CN,2021-09-22 22:47:15,47.8667,88.1167,38.82,26,84,3.56
342,Nueve De Julio,AR,2021-09-22 22:42:24,-35.4444,-60.8831,48.11,93,100,5.41
343,Fortuna,US,2021-09-22 22:43:30,40.5982,-124.1573,91.18,72,1,3.0
344,Bilibino,RU,2021-09-22 22:46:50,68.0546,166.4372,29.5,90,100,3.83
345,Innisfail,AU,2021-09-22 22:44:30,-17.5333,146.0333,70.86,55,56,9.82
346,Sitka,US,2021-09-22 22:47:15,57.0531,-135.33,51.69,58,75,4.61
347,Krasnomayskiy,RU,2021-09-22 22:47:16,57.6194,34.4099,40.5,99,100,4.14
348,Santa Isabel Do Rio Negro,BR,2021-09-22 22:47:16,-0.4139,-65.0192,79.43,80,98,1.54
349,Filingue,NE,2021-09-22 22:47:16,14.3521,3.3168,83.7,61,93,15.26
350,Ponta Delgada,PT,2021-09-22 22:47:17,37.7333,-25.6667,68.72,77,20,10.36
351,Dryden,CA,2021-09-22 22:47:17,49.7833,-92.7503,68.29,40,1,10.36
352,Middlesbrough,GB,2021-09-22 22:47:18,54.5762,-1.2348,61.48,72,83,8.01
353,Mozelos,PT,2021-09-22 22:47:18,41.8677,-8.3978,64.02,68,52,6.46
354,Funadhoo,MV,2021-09-22 22:47:18,6.15,73.2667,82.8,76,87,17.2
355,Nuuk,GL,2021-09-22 22:45:38,64.1835,-51.7216,32.61,64,20,6.91
356,Mandla,IN,2021-09-22 22:47:19,22.6,80.3833,72.21,92,76,2.46
357,Plerin,FR,2021-09-22 22:47:19,48.5425,-2.7798,59.2,90,75,1.01
358,Luderitz,NA,2021-09-22 22:44:57,-26.6481,15.1594,57.58,78,0,4.9
359,Merida,MX,2021-09-22 22:45:30,20.9667,-89.6167,87.03,65,87,11.99
360,Saint-Georges,GD,2021-09-22 22:47:21,12.0564,-61.7485,83.88,79,20,12.66
361,Mtambile,TZ,2021-09-22 22:47:21,-5.3833,39.7,75.24,80,3,9.55
362,Kangavar,IR,2021-09-22 22:47:21,34.5043,47.9653,62.67,25,0,2.73
363,Zhezkazgan,KZ,2021-09-22 22:47:22,47.8043,67.7144,42.22,46,4,9.91
364,Dawei,MM,2021-09-22 22:47:22,14.0833,98.2,74.79,97,100,3.13
365,Santa Maria Del Oro,MX,2021-09-22 22:45:16,25.9333,-105.3667,71.19,54,94,11.63
366,Yelovo,RU,2021-09-22 22:47:23,57.0538,54.9207,37.96,90,49,5.84
367,Batagay,RU,2021-09-22 22:47:23,67.6333,134.6333,39.22,68,99,2.98
368,Asau,RO,2021-09-22 22:47:23,46.4333,26.4,45.52,94,96,0.47
369,Sao Felix Do Xingu,BR,2021-09-22 22:47:24,-6.6447,-51.995,90.66,25,100,2.77
370,Verkhoyansk,RU,2021-09-22 22:47:24,67.5447,133.385,38.61,70,97,3.47
371,Aljezur,PT,2021-09-22 22:47:24,37.3191,-8.8033,64.87,81,61,3.09
372,Ugoofaaru,MV,2021-09-22 22:47:25,5.6667,73.0,83.16,76,80,16.53
373,Abapo,BO,2021-09-22 22:47:26,-18.8333,-63.4667,79.0,36,79,6.35
374,Jalu,LY,2021-09-22 22:47:26,29.0331,21.5482,84.36,23,0,10.33
375,Saint Anthony,US,2021-09-22 22:45:04,45.0205,-93.218,71.15,45,1,1.01
376,Dulce Nombre De Culmi,HN,2021-09-22 22:47:26,15.1,-85.5333,95.23,84,95,3.56
377,Belaya Gora,RU,2021-09-22 22:45:45,68.5333,146.4167,37.47,57,81,2.75
378,Luba,GQ,2021-09-22 22:47:27,3.4568,8.5547,75.09,87,100,3.89
379,Bengkulu,ID,2021-09-22 22:43:38,-3.8004,102.2655,74.3,92,84,4.23
380,Luau,AO,2021-09-22 22:47:27,-10.7073,22.2247,73.27,20,25,5.08
381,Kirakira,SB,2021-09-22 22:47:28,-10.4544,161.9205,84.38,68,55,5.19
382,Graciano Sanchez,MX,2021-09-22 22:47:28,23.9167,-99.2833,76.62,71,94,9.89
383,Qaqortoq,GL,2021-09-22 22:47:29,60.7167,-46.0333,37.9,94,100,4.79
384,Saveh,IR,2021-09-22 22:47:29,35.0213,50.3566,76.68,18,1,3.13
385,Gondal,IN,2021-09-22 22:47:29,21.9667,70.8,75.69,85,21,6.24
386,Sorland,NO,2021-09-22 22:47:30,67.667,12.6934,49.33,82,77,30.94
387,Saldanha,ZA,2021-09-22 22:47:30,-33.0117,17.9442,55.45,50,11,5.53
388,Sumbawanga,TZ,2021-09-22 22:47:30,-7.9667,31.6167,59.22,61,21,5.17
389,Hambantota,LK,2021-09-22 22:45:42,6.1241,81.1185,79.77,83,35,13.8
390,Waiuku,NZ,2021-09-22 22:47:31,-37.25,174.75,61.25,98,100,8.12
391,Leogane,HT,2021-09-22 22:47:31,18.5108,-72.6339,84.4,79,100,2.91
392,Zheleznodorozhnyy,RU,2021-09-22 22:47:31,55.7503,38.0042,45.95,95,99,4.9
393,Berlevag,NO,2021-09-22 22:44:12,70.8578,29.0864,45.32,83,100,27.69
394,Stornoway,GB,2021-09-22 22:47:32,58.2093,-6.3865,51.93,93,75,21.85
395,Felanitx,ES,2021-09-22 22:47:32,39.4696,3.1483,74.95,78,67,11.01
396,Svetlogorsk,BY,2021-09-22 22:47:32,52.6333,29.7333,41.31,96,100,6.33
397,Kralendijk,BQ,2021-09-22 22:47:33,12.15,-68.2667,85.98,79,75,14.97
398,Falciu,RO,2021-09-22 22:47:33,46.2961,28.1408,49.62,78,98,11.79
399,Tessaoua,NE,2021-09-22 22:47:34,13.7574,7.9874,80.15,56,99,12.88
400,Golspie,GB,2021-09-22 22:47:34,57.9727,-3.978,54.14,85,100,19.95
401,Ixtapa,MX,2021-09-22 22:47:34,20.7,-105.2,87.22,84,92,5.01
402,Dakoro,NE,2021-09-22 22:47:34,14.5106,6.765,76.17,78,57,19.48
403,Egvekinot,RU,2021-09-22 22:44:09,66.3167,-179.1667,24.67,73,100,3.06
404,Wukari,NG,2021-09-22 22:47:35,7.85,9.7833,71.22,95,100,2.84
405,Pedasi,PA,2021-09-22 22:47:35,7.5333,-80.0333,79.39,81,100,11.39
406,Dubovyy Umet,RU,2021-09-22 22:47:36,52.9763,50.2857,46.29,69,100,13.02
407,Nome,US,2021-09-22 22:47:36,64.5011,-165.4064,38.16,56,75,5.75
408,Montepuez,MZ,2021-09-22 22:47:36,-13.1256,38.9997,68.68,78,1,8.75
409,Whitehorse,CA,2021-09-22 22:47:37,60.7161,-135.0538,34.57,80,75,4.61
410,Sao Jose De Ribamar,BR,2021-09-22 22:47:37,-2.5619,-44.0542,82.78,78,98,14.38
411,Taltal,CL,2021-09-22 22:45:21,-25.4,-70.4833,60.48,68,1,3.87
412,Khandyga,RU,2021-09-22 22:47:38,62.6667,135.6,40.42,79,56,1.52
413,Saskylakh,RU,2021-09-22 22:44:44,71.9167,114.0833,34.9,99,100,3.58
414,Agoura Hills,US,2021-09-22 22:45:03,34.1364,-118.7745,99.09,31,22,12.95
415,Barmer,IN,2021-09-22 22:47:38,25.75,71.3833,82.83,72,81,7.31
416,Itaituba,BR,2021-09-22 22:47:38,-4.2761,-55.9836,84.61,52,85,2.71
417,Marsh Harbour,BS,2021-09-22 22:47:39,26.5412,-77.0636,83.34,70,74,2.01
418,Yumen,CN,2021-09-22 22:46:00,40.2833,97.2,56.84,33,37,12.1
419,Nogliki,RU,2021-09-22 22:47:39,51.8333,143.1667,49.71,78,1,12.75
420,Xai-Xai,MZ,2021-09-22 22:47:40,-25.0519,33.6442,62.71,71,9,5.01
421,Cabedelo,BR,2021-09-22 22:47:40,-6.9811,-34.8339,79.47,82,21,10.42
422,Opuwo,NA,2021-09-22 22:47:41,-18.0607,13.84,76.21,18,66,7.78
423,Fare,PF,2021-09-22 22:47:41,-16.7,-151.0167,78.06,70,0,8.57
424,Kannur,IN,2021-09-22 22:47:41,11.8675,75.3576,77.05,89,100,6.67
425,Basco,PH,2021-09-22 22:47:42,20.4487,121.9702,84.52,73,21,14.81
426,Aksarka,RU,2021-09-22 22:46:40,66.5606,67.7975,35.85,89,96,4.18
427,Kudahuvadhoo,MV,2021-09-22 22:47:42,2.6708,72.8944,82.44,77,100,12.24
428,Asyut,EG,2021-09-22 22:47:42,27.181,31.1837,82.58,30,0,11.12
429,Korla,CN,2021-09-22 22:47:43,41.7597,86.1469,65.52,31,52,13.29
430,Araceli,PH,2021-09-22 22:47:43,10.5529,119.9913,81.16,76,100,5.28
431,Bacolod,PH,2021-09-22 22:47:44,10.6667,122.95,78.85,84,99,4.05
432,Saint-Pierre,RE,2021-09-22 22:44:27,-21.3393,55.4781,65.88,69,0,8.05
433,Alabaster,US,2021-09-22 22:47:44,33.2443,-86.8164,71.65,66,40,5.99
434,Hit,IQ,2021-09-22 22:47:45,33.6416,42.8251,82.94,22,0,6.26
435,Garissa,KE,2021-09-22 22:47:45,-0.4536,39.6401,74.57,81,31,17.67
436,Pietarsaari,FI,2021-09-22 22:47:45,63.65,22.6833,47.89,73,100,17.38
437,Vanino,RU,2021-09-22 22:47:46,49.0869,140.2543,51.3,76,99,10.85
438,Nicoya,CR,2021-09-22 22:47:46,10.1483,-85.452,85.55,86,66,2.66
439,Santa Cruz,BO,2021-09-22 22:44:50,-17.8,-63.1667,82.45,47,75,9.22
440,Zaterechnyy,RU,2021-09-22 22:47:46,44.7931,45.2097,57.94,92,100,13.73
441,Saint Paul,US,2021-09-22 22:45:00,44.9444,-93.0933,71.78,47,1,3.44
442,Rio Gallegos,AR,2021-09-22 22:47:47,-51.6226,-69.2181,51.85,50,40,29.93
443,Bom Jesus,BR,2021-09-22 22:47:47,-9.0744,-44.3586,84.52,22,96,2.98
444,Sarakhs,IR,2021-09-22 22:47:47,36.5449,61.1577,64.54,27,0,2.3
445,Whithorn,JM,2021-09-22 22:47:48,18.2604,-78.0378,84.45,90,60,1.1
446,Svetlaya,RU,2021-09-22 22:47:48,46.5389,138.3297,52.74,90,100,19.55
447,Doba,TD,2021-09-22 22:47:49,8.65,16.85,70.47,95,99,2.73
448,Lensk,RU,2021-09-22 22:47:49,60.7253,114.9278,35.62,93,17,3.4
449,Renukut,IN,2021-09-22 22:47:49,24.2,83.0333,72.39,98,69,4.25
450,Trondheim,NO,2021-09-22 22:47:50,63.4305,10.3951,50.09,87,100,2.39
451,Kaeo,NZ,2021-09-22 22:47:50,-35.1,173.7833,61.32,97,96,11.54
452,Muzaffarabad,PK,2021-09-22 22:47:50,34.37,73.4711,67.55,81,42,4.47
453,Jimenez,MX,2021-09-22 22:47:51,28.3333,-105.4,82.47,32,59,9.33
454,Maniitsoq,GL,2021-09-22 22:47:16,65.4167,-52.9,33.17,46,39,8.88
455,Alizai,PK,2021-09-22 22:47:51,33.5383,70.3462,74.17,73,6,2.35
456,Flin Flon,CA,2021-09-22 22:46:47,54.7682,-101.865,64.24,48,75,3.44
457,Hasaki,JP,2021-09-22 22:46:35,35.7333,140.8333,79.2,79,91,11.25
458,Lichinga,MZ,2021-09-22 22:47:52,-13.3128,35.2406,60.89,68,24,10.63
459,Port Elizabeth,ZA,2021-09-22 22:44:05,-33.918,25.5701,61.09,88,0,12.66
460,Khanpur,PK,2021-09-22 22:44:25,28.6453,70.6567,86.79,58,48,7.36
461,Loandjili,CG,2021-09-22 22:46:15,-4.7561,11.8578,77.11,83,40,4.61
462,Vizinga,RU,2021-09-22 22:47:52,61.0749,50.1031,34.16,96,13,4.45
463,Batsfjord,NO,2021-09-22 22:47:53,70.6345,29.7185,46.62,83,100,27.72
464,College,US,2021-09-22 22:47:04,64.8569,-147.8028,40.23,66,75,4.61
465,Villa Del Rosario,CO,2021-09-22 22:47:53,7.8339,-72.4742,82.78,65,40,9.22
466,Aden,YE,2021-09-22 22:47:17,12.7794,45.0367,87.12,67,100,12.59
467,Khasan,RU,2021-09-22 22:47:54,42.4308,130.6434,63.39,75,94,13.94
468,Louis Trichardt,ZA,2021-09-22 22:47:54,-23.0439,29.9032,52.52,66,0,6.49
469,Manta,EC,2021-09-22 22:43:42,-0.95,-80.7333,80.38,65,20,11.5
470,Manakara,MG,2021-09-22 22:47:54,-22.1333,48.0167,66.42,92,36,3.15
471,Puerto Del Rosario,ES,2021-09-22 22:47:55,28.5004,-13.8627,73.15,68,100,10.36
472,Casas Grandes,MX,2021-09-22 22:45:17,30.3667,-107.95,78.31,36,100,8.59
473,Baghdad,IQ,2021-09-22 22:47:55,33.3406,44.4009,76.91,33,0,2.3
474,Port-Gentil,GA,2021-09-22 22:47:56,-0.7193,8.7815,78.76,83,20,9.22
475,Sabla,NG,2021-09-22 22:47:56,12.7525,4.7077,74.59,86,88,4.05
476,Kingston,JM,2021-09-22 22:43:38,17.997,-76.7936,86.95,76,20,1.01
477,Maarianhamina,AX,2021-09-22 22:47:56,60.0973,19.9348,53.46,82,20,18.41
478,Borogontsy,RU,2021-09-22 22:47:57,62.6683,131.1683,39.4,73,20,6.04
479,Sheridan,US,2021-09-22 22:47:57,44.8333,-106.9173,87.98,16,1,3.0
480,Tadine,NC,2021-09-22 22:47:57,-21.55,167.8833,71.29,68,94,18.86
481,Fougeres,FR,2021-09-22 22:47:58,48.35,-1.2,56.68,81,69,5.91
482,Morondava,MG,2021-09-22 22:47:58,-20.2833,44.2833,71.91,73,4,8.57
483,Wahiawa,US,2021-09-22 22:47:58,21.5028,-158.0236,82.72,57,40,14.97
484,Mbandaka,CD,2021-09-22 22:47:59,0.0487,18.2603,70.61,98,99,3.98
485,Belmonte,BR,2021-09-22 22:45:52,-15.8631,-38.8828,72.1,72,98,17.16
486,Zabaykalsk,RU,2021-09-22 22:47:59,49.6333,117.3167,48.4,82,51,11.23
487,Cabanas,CU,2021-09-22 22:47:59,22.9758,-82.9219,79.27,76,87,7.92
488,Tahe,CN,2021-09-22 22:48:00,52.3333,124.7333,43.65,69,38,2.53
489,Kysyl-Syr,RU,2021-09-22 22:48:00,63.8986,122.7617,41.72,88,100,8.95
490,Maceio,BR,2021-09-22 22:44:20,-9.6658,-35.7353,80.04,89,0,8.05
491,Truth Or Consequences,US,2021-09-22 22:48:01,33.1284,-107.2528,84.43,21,1,9.22
492,Powell,US,2021-09-22 22:48:01,40.1578,-83.0752,59.16,96,90,3.0
493,Kawalu,ID,2021-09-22 22:48:01,-7.3817,108.2082,71.73,95,92,1.59
494,Barranca,PE,2021-09-22 22:48:02,-10.75,-77.7667,60.82,87,96,10.69
495,Jumla,NP,2021-09-22 22:48:02,29.2747,82.1838,55.31,93,99,2.77
496,Padang,ID,2021-09-22 22:45:48,-0.9492,100.3543,77.29,80,99,3.78
497,Les Cayes,HT,2021-09-22 22:48:03,18.2,-73.75,80.46,82,84,3.2
498,Tandil,AR,2021-09-22 22:48:03,-37.3217,-59.1332,48.13,91,100,4.59
499,Haines Junction,CA,2021-09-22 22:48:03,60.7522,-137.5108,37.35,56,98,4.61
500,Paveh,IR,2021-09-22 22:48:04,35.0434,46.3565,58.82,32,0,0.94
501,Dunmore Town,BS,2021-09-22 22:48:04,25.5,-76.65,83.44,67,22,2.19
502,Machico,PT,2021-09-22 22:48:04,32.7,-16.7667,72.68,75,40,9.22
503,Livingstonia,MW,2021-09-22 22:48:05,-10.606,34.1063,64.06,61,97,3.29
504,Merauke,ID,2021-09-22 22:46:16,-8.4667,140.3333,78.78,77,99,12.46
505,Bardiyah,LY,2021-09-22 22:48:05,31.7561,25.0865,76.59,76,0,13.02
506,Santiago De Cao,PE,2021-09-22 22:48:06,-7.9589,-79.2392,62.73,82,40,16.11
507,Tawang,IN,2021-09-22 22:48:06,27.5833,91.8667,48.87,88,47,4.23
508,Peace River,CA,2021-09-22 22:48:06,56.2501,-117.286,62.91,33,75,23.02
509,Bud,US,2021-09-22 22:48:07,39.447,-86.1758,55.49,95,100,13.62
510,Paamiut,GL,2021-09-22 22:48:07,61.994,-49.6678,32.94,93,99,12.01
511,Necochea,AR,2021-09-22 22:48:08,-38.5473,-58.7368,50.04,81,100,3.38
512,Papar,MY,2021-09-22 22:48:08,5.7333,115.9333,75.2,84,90,3.74
513,Morro Bay,US,2021-09-22 22:45:50,35.3658,-120.8499,98.74,47,19,8.99
514,Valenca Do Piaui,BR,2021-09-22 22:48:09,-6.4075,-41.7456,87.87,27,97,4.03
515,Bafia,CM,2021-09-22 22:48:09,4.75,11.2333,69.13,99,100,1.95
516,Buraydah,SA,2021-09-22 22:48:09,26.326,43.975,84.65,19,50,12.06
517,Kutum,SD,2021-09-22 22:48:10,14.2,24.6667,80.85,40,55,6.98
518,Port Antonio,JM,2021-09-22 22:48:10,18.18,-76.4612,87.71,80,100,0.74
519,Corrales,US,2021-09-22 22:48:10,35.2378,-106.6067,86.54,20,1,4.0
520,Brus Laguna,HN,2021-09-22 22:48:11,15.75,-84.4833,81.12,78,0,5.79
521,Tautira,PF,2021-09-22 22:43:45,-17.7333,-149.15,78.82,72,73,7.2
522,Yanam,IN,2021-09-22 22:48:11,16.7333,82.2167,76.8,89,100,3.51
523,Labrea,BR,2021-09-22 22:48:11,-7.2586,-64.7981,86.92,47,84,2.95
524,Teknaf,BD,2021-09-22 22:48:12,20.8624,92.3058,76.8,91,100,3.02
525,Udachnyy,RU,2021-09-22 22:48:12,66.4167,112.4,33.42,77,77,4.74
526,Basar,IN,2021-09-22 22:48:13,27.9833,94.6667,68.34,92,89,2.01
527,Atchison,US,2021-09-22 22:47:25,39.563,-95.1216,75.43,42,0,6.04
528,Nuevitas,CU,2021-09-22 22:48:13,21.5453,-77.2644,87.24,79,5,6.8
529,Erzin,TR,2021-09-22 22:48:13,36.9559,36.2,68.72,85,7,2.82
530,Aykhal,RU,2021-09-22 22:48:14,66.0,111.5,31.77,85,65,7.02
